UsualHoursWorked,EducationYrs, YearlyEarnings ,Race,Sex,,,"Note: data is a sample of 6050 full-time workers in five North-Central States, March 1999"
40,12,11000,White,Female,,,
40,12,11000,White,Male,,,
40,12,11000,White,Female,,,
40,12,11000,White,Female,,,
40,12,11000,White,Male,,,
40,12,11000,White,Female,,,
40,12,11000,White,Male,,,
40,12,11000,White,Female,,,
37,12,11000,Black,Female,,,
40,12,11000,White,Male,,,
40,12,11000,White,Male,,,
40,12,11000,White,Female,,,
40,12,11000,White,Female,,,
40,12,11000,White,Female,,,
40,12,11000,White,Female,,,
60,12,11000,White,Female,,,
40,12,11000,Black,Female,,,
40,12,11000,White,Female,,,
80,12,11000,White,Female,,,
40,12,11000,Black,Male,,,
35,12,11000,White,Female,,,
40,12,11000,White,Female,,,
35,12,11000,White,Female,,,
40,12,11120,White,Male,,,
40,12,11167,Black,Female,,,
40,12,11200,White,Female,,,
40,12,11232,White,Male,,,
40,12,11267,White,Female,,,
40,12,11303,White,Female,,,
40,12,11400,White,Male,,,
49,12,11500,Black,Female,,,
40,12,11520,White,Female,,,
40,12,11600,White,Female,,,
40,12,11620,White,Female,,,
35,12,11800,White,Female,,,
51,12,11887,White,Female,,,
40,12,11960,White,Female,,,
35,12,11981,White,Female,,,
35,12,12000,White,Female,,,
40,12,12000,White,Male,,,
40,12,12000,White,Female,,,
40,12,12000,Black,Female,,,
40,12,12000,White,Female,,,
40,12,12000,White,Female,,,
40,12,12000,White,Male,,,
35,12,12000,White,Male,,,
40,12,12000,Black,Female,,,
40,12,12000,White,Female,,,
40,12,12000,White,Female,,,
50,12,12000,White,Female,,,
35,12,12000,White,Female,,,
0,12,12000,White,Male,,,
35,12,12000,White,Female,,,
35,12,12000,White,Male,,,
40,12,12000,White,Male,,,
48,12,12000,Black,Male,,,
40,12,12000,White,Female,,,
40,12,12000,White,Male,,,
40,12,12000,White,Female,,,
40,12,12000,White,Female,,,
40,12,12000,White,Male,,,
40,12,12000,White,Male,,,
40,12,12000,White,Female,,,
40,12,12000,White,Female,,,
38,12,12000,IndEsk,Female,,,
40,12,12000,White,Female,,,
40,12,12000,White,Female,,,
36,12,12000,White,Female,,,
75,12,12000,White,Male,,,
40,12,12000,White,Male,,,
40,12,12083,White,Male,,,
40,12,12120,White,Female,,,
35,12,12200,Black,Female,,,
40,12,12243,White,Female,,,
40,12,12300,White,Female,,,
40,12,12326,White,Female,,,
40,12,12350,White,Female,,,
40,12,12400,White,Female,,,
35,12,12480,White,Male,,,
40,12,12480,White,Female,,,
40,12,12500,White,Male,,,
40,12,12500,White,Female,,,
60,12,12500,White,Female,,,
0,12,12500,White,Female,,,
40,12,12500,White,Female,,,
40,12,12600,White,Female,,,
0,12,12650,White,Female,,,
40,12,12700,White,Male,,,
40,12,12700,Black,Male,,,
40,12,12907,White,Female,,,
40,12,13000,White,Male,,,
52,12,13000,Black,Male,,,
35,12,13000,White,Female,,,
35,12,13000,White,Female,,,
48,12,13000,White,Female,,,
45,12,13000,White,Male,,,
35,12,13000,White,Female,,,
45,12,13000,White,Female,,,
0,12,13000,White,Female,,,
40,12,13000,White,Female,,,
40,12,13000,White,Female,,,
40,12,13000,Black,Male,,,
40,12,13000,White,Female,,,
40,12,13000,White,Female,,,
40,12,13000,White,Female,,,
40,12,13000,AsianPI,Male,,,
35,12,13000,White,Female,,,
40,12,13000,Black,Female,,,
40,12,13000,Black,Male,,,
40,12,13000,White,Female,,,
40,12,13000,White,Female,,,
40,12,13000,White,Male,,,
40,12,13000,White,Male,,,
40,12,13000,White,Male,,,
48,12,13000,White,Male,,,
40,12,13000,Black,Female,,,
40,12,13000,White,Female,,,
47,12,13000,Black,Male,,,
48,12,13000,White,Female,,,
40,12,13000,White,Female,,,
40,12,13000,White,Female,,,
40,12,13000,White,Female,,,
40,12,13082,White,Female,,,
40,12,13242,White,Female,,,
57,12,13300,White,Male,,,
40,12,13520,Black,Male,,,
40,12,13624,AsianPI,Male,,,
40,12,13650,White,Female,,,
60,12,13920,White,Male,,,
35,12,13988,White,Female,,,
40,12,14000,White,Male,,,
40,12,14000,White,Female,,,
45,12,14000,White,Male,,,
0,12,14000,Black,Female,,,
40,12,14000,White,Male,,,
40,12,14000,White,Female,,,
40,12,14000,White,Male,,,
39,12,14000,White,Female,,,
38,12,14000,White,Female,,,
37,12,14000,White,Male,,,
40,12,14000,White,Female,,,
40,12,14000,White,Male,,,
0,12,14000,White,Female,,,
40,12,14000,White,Male,,,
35,12,14000,White,Female,,,
40,12,14000,White,Female,,,
45,12,14000,AsianPI,Male,,,
40,12,14000,Black,Female,,,
40,12,14000,White,Male,,,
40,12,14000,White,Female,,,
40,12,14000,White,Male,,,
40,12,14000,Black,Male,,,
40,12,14000,White,Female,,,
40,12,14000,White,Female,,,
40,12,14000,White,Female,,,
65,12,14000,White,Female,,,
40,12,14000,IndEsk,Male,,,
50,12,14000,White,Male,,,
40,12,14000,White,Female,,,
40,12,14000,White,Male,,,
40,12,14000,White,Male,,,
55,12,14105,White,Female,,,
45,12,14171,White,Female,,,
60,12,14300,White,Male,,,
40,12,14400,White,Male,,,
42,12,14400,White,Female,,,
50,12,14400,White,Male,,,
40,12,14444,White,Female,,,
40,12,14480,White,Male,,,
40,12,14500,White,Male,,,
40,12,14560,White,Male,,,
38,12,14780,White,Female,,,
40,12,15000,White,Female,,,
40,12,15000,White,Male,,,
40,12,15000,AsianPI,Female,,,
40,12,15000,White,Female,,,
40,12,15000,Black,Male,,,
40,12,15000,White,Female,,,
40,12,15000,Black,Male,,,
35,12,15000,White,Female,,,
54,12,15000,White,Male,,,
48,12,15000,Black,Male,,,
48,12,15000,White,Male,,,
40,12,15000,White,Female,,,
45,12,15000,White,Female,,,
40,12,15000,White,Female,,,
40,12,15000,White,Female,,,
40,12,15000,White,Male,,,
40,12,15000,White,Male,,,
40,12,15000,White,Female,,,
40,12,15000,White,Female,,,
40,12,15000,White,Female,,,
40,12,15000,White,Female,,,
35,12,15000,Black,Female,,,
40,12,15000,White,Female,,,
35,12,15000,White,Female,,,
40,12,15000,White,Female,,,
40,12,15000,IndEsk,Male,,,
50,12,15000,White,Male,,,
40,12,15000,Black,Male,,,
40,12,15000,AsianPI,Female,,,
40,12,15000,Black,Female,,,
40,12,15000,White,Male,,,
40,12,15000,White,Male,,,
40,12,15000,Black,Female,,,
40,12,15000,Black,Female,,,
40,12,15000,Black,Female,,,
35,12,15000,Black,Female,,,
40,12,15000,White,Male,,,
35,12,15000,Black,Female,,,
40,12,15000,White,Male,,,
40,12,15000,White,Female,,,
40,12,15000,White,Male,,,
40,12,15000,White,Female,,,
40,12,15000,White,Male,,,
35,12,15000,White,Female,,,
40,12,15000,White,Male,,,
37,12,15000,White,Female,,,
40,12,15000,White,Male,,,
40,12,15000,White,Male,,,
40,12,15000,White,Male,,,
40,12,15000,White,Male,,,
42,12,15000,White,Female,,,
40,12,15000,White,Female,,,
40,12,15000,White,Female,,,
40,12,15000,Black,Female,,,
44,12,15000,White,Female,,,
58,12,15000,White,Male,,,
40,12,15000,White,Female,,,
40,12,15000,White,Female,,,
0,12,15000,White,Male,,,
35,12,15000,White,Female,,,
40,12,15000,White,Female,,,
40,12,15002,White,Male,,,
40,12,15499,White,Female,,,
40,12,15500,Black,Female,,,
40,12,15500,White,Female,,,
52,12,15600,Black,Male,,,
40,12,15600,White,Female,,,
40,12,15600,White,Male,,,
60,12,15600,White,Male,,,
40,12,15600,White,Male,,,
35,12,15600,White,Female,,,
40,12,15600,White,Male,,,
45,12,16000,White,Male,,,
50,12,16000,Black,Female,,,
40,12,16000,White,Female,,,
40,12,16000,White,Female,,,
45,12,16000,White,Male,,,
40,12,16000,White,Male,,,
40,12,16000,White,Female,,,
40,12,16000,White,Female,,,
40,12,16000,White,Female,,,
40,12,16000,White,Female,,,
35,12,16000,White,Female,,,
70,12,16000,White,Male,,,
40,12,16000,Black,Female,,,
45,12,16000,White,Male,,,
40,12,16000,White,Female,,,
80,12,16000,Black,Female,,,
45,12,16000,White,Male,,,
60,12,16000,White,Male,,,
40,12,16000,White,Male,,,
40,12,16000,Black,Female,,,
50,12,16000,White,Female,,,
36,12,16000,White,Female,,,
45,12,16000,White,Male,,,
48,12,16000,White,Male,,,
35,12,16000,White,Female,,,
44,12,16092,White,Male,,,
40,12,16112,White,Female,,,
40,12,16160,White,Female,,,
40,12,16200,White,Male,,,
40,12,16200,White,Male,,,
40,12,16400,White,Male,,,
38,12,16475,White,Female,,,
38,12,16510,White,Female,,,
37,12,16560,White,Female,,,
40,12,16625,White,Female,,,
40,12,16640,White,Female,,,
40,12,16640,White,Male,,,
43,12,16700,White,Female,,,
35,12,16700,White,Female,,,
0,12,16700,Black,Female,,,
65,12,16748,White,Male,,,
40,12,16800,White,Male,,,
40,12,16800,White,Male,,,
38,12,16830,White,Male,,,
40,12,16860,White,Male,,,
53,12,16900,White,Female,,,
45,12,16900,White,Male,,,
40,12,17000,White,Female,,,
45,12,17000,White,Female,,,
45,12,17000,White,Female,,,
40,12,17000,White,Female,,,
40,12,17000,White,Female,,,
40,12,17000,White,Male,,,
40,12,17000,White,Male,,,
40,12,17000,White,Female,,,
0,12,17000,White,Female,,,
38,12,17000,White,Female,,,
40,12,17000,White,Male,,,
40,12,17000,White,Male,,,
40,12,17000,White,Male,,,
0,12,17000,Black,Female,,,
45,12,17000,White,Female,,,
40,12,17000,White,Male,,,
40,12,17000,Black,Female,,,
40,12,17000,Black,Male,,,
40,12,17000,White,Male,,,
40,12,17000,Black,Female,,,
40,12,17000,White,Male,,,
40,12,17000,White,Female,,,
45,12,17000,White,Female,,,
40,12,17000,Black,Female,,,
40,12,17200,White,Female,,,
72,12,17360,White,Female,,,
40,12,17400,White,Male,,,
40,12,17500,White,Female,,,
40,12,17500,White,Male,,,
38,12,17500,White,Female,,,
40,12,17500,Black,Female,,,
40,12,17600,Black,Female,,,
38,12,17600,Black,Female,,,
40,12,17680,White,Female,,,
40,12,17680,White,Female,,,
45,12,17680,White,Female,,,
40,12,17740,White,Female,,,
40,12,17755,White,Male,,,
40,12,17800,White,Female,,,
53,12,18000,White,Female,,,
40,12,18000,White,Female,,,
45,12,18000,White,Female,,,
38,12,18000,Black,Male,,,
60,12,18000,White,Female,,,
40,12,18000,White,Female,,,
40,12,18000,White,Female,,,
40,12,18000,White,Female,,,
40,12,18000,White,Female,,,
0,12,18000,White,Male,,,
40,12,18000,White,Female,,,
40,12,18000,White,Male,,,
45,12,18000,White,Female,,,
40,12,18000,White,Male,,,
40,12,18000,White,Male,,,
40,12,18000,White,Female,,,
40,12,18000,White,Female,,,
40,12,18000,White,Male,,,
38,12,18000,White,Female,,,
48,12,18000,White,Female,,,
40,12,18000,White,Female,,,
40,12,18000,White,Male,,,
40,12,18000,White,Male,,,
35,12,18000,White,Female,,,
35,12,18000,White,Female,,,
40,12,18000,Black,Female,,,
40,12,18000,White,Female,,,
40,12,18000,White,Female,,,
40,12,18000,White,Female,,,
65,12,18000,White,Male,,,
45,12,18000,White,Female,,,
40,12,18000,White,Female,,,
70,12,18000,White,Male,,,
40,12,18000,White,Female,,,
40,12,18000,White,Female,,,
45,12,18000,White,Female,,,
40,12,18000,White,Female,,,
60,12,18000,White,Male,,,
40,12,18000,White,Female,,,
50,12,18000,Black,Female,,,
40,12,18000,Black,Female,,,
0,12,18000,Black,Male,,,
40,12,18000,White,Female,,,
40,12,18000,White,Female,,,
40,12,18000,White,Male,,,
40,12,18000,White,Female,,,
40,12,18000,White,Female,,,
40,12,18000,White,Female,,,
36,12,18000,White,Male,,,
40,12,18000,Black,Female,,,
45,12,18000,White,Female,,,
40,12,18000,White,Male,,,
40,12,18000,White,Female,,,
40,12,18005,White,Male,,,
40,12,18200,Black,Male,,,
40,12,18200,White,Male,,,
0,12,18200,White,Female,,,
40,12,18200,Black,Male,,,
40,12,18200,White,Male,,,
46,12,18300,White,Female,,,
40,12,18320,White,Female,,,
41,12,18365,White,Female,,,
50,12,18500,Black,Female,,,
40,12,18500,White,Female,,,
40,12,18600,White,Male,,,
40,12,18600,White,Male,,,
48,12,18700,White,Female,,,
52,12,18720,Black,Male,,,
40,12,18720,White,Male,,,
40,12,18720,White,Male,,,
40,12,18720,White,Male,,,
40,12,18720,Black,Male,,,
40,12,18746,Black,Male,,,
40,12,18800,Black,Male,,,
40,12,18800,Black,Male,,,
40,12,19000,White,Female,,,
40,12,19000,White,Female,,,
40,12,19000,White,Female,,,
40,12,19000,White,Female,,,
40,12,19000,White,Male,,,
48,12,19000,White,Female,,,
40,12,19000,White,Male,,,
40,12,19000,White,Female,,,
40,12,19000,White,Female,,,
50,12,19000,White,Female,,,
40,12,19000,White,Male,,,
40,12,19000,White,Female,,,
40,12,19000,White,Female,,,
40,12,19000,White,Male,,,
60,12,19000,White,Male,,,
50,12,19000,White,Male,,,
40,12,19000,White,Female,,,
40,12,19000,Black,Male,,,
40,12,19000,White,Female,,,
40,12,19000,White,Female,,,
40,12,19000,White,Male,,,
40,12,19000,White,Female,,,
40,12,19000,White,Female,,,
53,12,19000,White,Male,,,
40,12,19056,White,Male,,,
40,12,19056,White,Male,,,
40,12,19200,Black,Male,,,
40,12,19200,Black,Female,,,
40,12,19500,White,Female,,,
40,12,19680,White,Male,,,
50,12,19733,White,Male,,,
38,12,19760,Black,Female,,,
45,12,19940,White,Female,,,
40,12,20000,White,Male,,,
40,12,20000,White,Male,,,
40,12,20000,White,Female,,,
40,12,20000,White,Female,,,
40,12,20000,White,Male,,,
55,12,20000,White,Male,,,
55,12,20000,White,Male,,,
40,12,20000,White,Male,,,
40,12,20000,White,Female,,,
38,12,20000,White,Female,,,
40,12,20000,White,Female,,,
40,12,20000,White,Female,,,
40,12,20000,White,Female,,,
0,12,20000,White,Male,,,
45,12,20000,White,Male,,,
58,12,20000,White,Male,,,
40,12,20000,White,Female,,,
48,12,20000,Black,Male,,,
40,12,20000,White,Female,,,
40,12,20000,White,Female,,,
40,12,20000,White,Female,,,
40,12,20000,Black,Female,,,
50,12,20000,White,Male,,,
50,12,20000,White,Female,,,
40,12,20000,White,Female,,,
40,12,20000,White,Male,,,
40,12,20000,White,Male,,,
40,12,20000,White,Female,,,
55,12,20000,White,Female,,,
40,12,20000,White,Female,,,
40,12,20000,White,Female,,,
40,12,20000,White,Female,,,
40,12,20000,White,Female,,,
40,12,20000,Black,Male,,,
40,12,20000,White,Female,,,
40,12,20000,White,Female,,,
40,12,20000,White,Female,,,
40,12,20000,White,Female,,,
40,12,20000,White,Male,,,
40,12,20000,White,Female,,,
40,12,20000,White,Female,,,
40,12,20000,White,Male,,,
40,12,20000,White,Male,,,
35,12,20000,White,Female,,,
40,12,20000,White,Male,,,
40,12,20000,White,Male,,,
40,12,20000,Black,Male,,,
44,12,20000,White,Female,,,
40,12,20000,White,Female,,,
40,12,20000,White,Male,,,
40,12,20000,Black,Female,,,
40,12,20000,White,Male,,,
40,12,20000,White,Female,,,
40,12,20000,White,Male,,,
40,12,20000,White,Female,,,
40,12,20000,White,Female,,,
40,12,20000,White,Female,,,
40,12,20000,White,Female,,,
40,12,20000,AsianPI,Female,,,
40,12,20000,White,Female,,,
70,12,20000,White,Male,,,
45,12,20000,White,Male,,,
40,12,20000,White,Female,,,
40,12,20000,White,Female,,,
40,12,20000,Black,Female,,,
55,12,20000,White,Male,,,
50,12,20000,White,Male,,,
42,12,20000,White,Male,,,
40,12,20000,White,Female,,,
40,12,20000,White,Male,,,
40,12,20000,Black,Male,,,
40,12,20000,White,Male,,,
40,12,20000,White,Male,,,
40,12,20000,White,Female,,,
60,12,20000,White,Male,,,
40,12,20000,White,Female,,,
40,12,20000,Black,Female,,,
40,12,20000,White,Female,,,
40,12,20000,White,Female,,,
45,12,20000,White,Male,,,
40,12,20000,White,Female,,,
45,12,20000,White,Male,,,
40,12,20000,White,Male,,,
40,12,20005,White,Male,,,
40,12,20100,White,Female,,,
40,12,20162,White,Female,,,
40,12,20289,White,Female,,,
35,12,20400,White,Male,,,
0,12,20446,White,Female,,,
50,12,20470,White,Female,,,
40,12,20500,White,Female,,,
40,12,20500,White,Male,,,
40,12,20547,White,Male,,,
40,12,20600,White,Male,,,
40,12,20800,White,Female,,,
0,12,20800,White,Male,,,
50,12,20800,White,Male,,,
40,12,20800,Black,Female,,,
40,12,20800,White,Male,,,
0,12,20800,Black,Male,,,
40,12,20800,Black,Male,,,
40,12,20800,White,Male,,,
40,12,20840,White,Female,,,
40,12,20900,White,Female,,,
45,12,21000,White,Male,,,
35,12,21000,White,Female,,,
40,12,21000,White,Male,,,
40,12,21000,White,Male,,,
40,12,21000,White,Male,,,
40,12,21000,White,Female,,,
38,12,21000,White,Female,,,
40,12,21000,White,Male,,,
55,12,21000,White,Male,,,
40,12,21000,White,Female,,,
49,12,21000,White,Male,,,
40,12,21000,White,Female,,,
40,12,21000,White,Male,,,
40,12,21000,White,Female,,,
40,12,21000,White,Female,,,
56,12,21000,Black,Female,,,
40,12,21000,White,Female,,,
40,12,21000,White,Male,,,
40,12,21000,White,Female,,,
0,12,21000,White,Male,,,
40,12,21000,White,Male,,,
40,12,21000,White,Female,,,
40,12,21000,White,Male,,,
40,12,21000,White,Female,,,
40,12,21000,White,Male,,,
48,12,21000,White,Female,,,
40,12,21000,White,Male,,,
38,12,21000,White,Female,,,
40,12,21000,White,Male,,,
45,12,21000,White,Male,,,
40,12,21087,White,Male,,,
50,12,21260,White,Male,,,
40,12,21320,White,Male,,,
40,12,21400,White,Male,,,
37,12,21400,White,Female,,,
60,12,21500,White,Male,,,
50,12,21500,White,Male,,,
40,12,21984,White,Female,,,
40,12,22000,White,Female,,,
40,12,22000,White,Male,,,
45,12,22000,White,Female,,,
40,12,22000,White,Male,,,
40,12,22000,White,Male,,,
55,12,22000,White,Male,,,
45,12,22000,White,Female,,,
40,12,22000,Black,Female,,,
40,12,22000,White,Male,,,
40,12,22000,White,Female,,,
38,12,22000,White,Female,,,
47,12,22000,White,Female,,,
40,12,22000,White,Female,,,
0,12,22000,White,Female,,,
40,12,22000,White,Male,,,
40,12,22000,White,Male,,,
40,12,22000,White,Male,,,
40,12,22000,White,Female,,,
40,12,22000,White,Female,,,
45,12,22000,White,Female,,,
45,12,22000,White,Female,,,
40,12,22000,White,Male,,,
40,12,22000,White,Female,,,
0,12,22000,White,Male,,,
40,12,22000,White,Female,,,
40,12,22000,White,Female,,,
40,12,22000,White,Male,,,
40,12,22000,White,Male,,,
40,12,22000,White,Male,,,
40,12,22000,White,Female,,,
40,12,22000,White,Female,,,
40,12,22000,White,Female,,,
40,12,22000,White,Female,,,
45,12,22000,White,Male,,,
55,12,22000,White,Female,,,
48,12,22000,White,Male,,,
0,12,22000,White,Female,,,
40,12,22000,Black,Female,,,
40,12,22000,White,Female,,,
40,12,22100,White,Male,,,
40,12,22414,White,Male,,,
40,12,22500,White,Male,,,
50,12,22500,Black,Male,,,
50,12,22500,White,Male,,,
40,12,22500,White,Male,,,
40,12,22500,White,Female,,,
40,12,22600,White,Female,,,
40,12,22670,White,Male,,,
40,12,22690,Black,Female,,,
37,12,22690,White,Female,,,
40,12,22919,White,Female,,,
40,12,23000,White,Female,,,
45,12,23000,White,Female,,,
45,12,23000,White,Male,,,
40,12,23000,White,Female,,,
40,12,23000,White,Male,,,
40,12,23000,White,Male,,,
40,12,23000,White,Female,,,
0,12,23000,White,Female,,,
38,12,23000,White,Male,,,
40,12,23000,White,Male,,,
40,12,23000,White,Male,,,
43,12,23000,White,Female,,,
40,12,23000,White,Female,,,
42,12,23000,White,Female,,,
45,12,23000,White,Male,,,
40,12,23000,AsianPI,Male,,,
40,12,23000,White,Male,,,
35,12,23000,White,Female,,,
40,12,23000,White,Female,,,
80,12,23000,White,Male,,,
40,12,23000,White,Female,,,
40,12,23000,White,Male,,,
40,12,23000,White,Female,,,
35,12,23000,White,Female,,,
40,12,23000,Black,Female,,,
40,12,23000,White,Female,,,
40,12,23000,White,Female,,,
50,12,23000,White,Male,,,
60,12,23000,Black,Male,,,
40,12,23000,White,Female,,,
40,12,23000,Black,Male,,,
40,12,23000,White,Female,,,
50,12,23000,White,Female,,,
40,12,23000,White,Female,,,
40,12,23000,White,Female,,,
40,12,23000,White,Female,,,
40,12,23000,White,Female,,,
40,12,23000,White,Female,,,
50,12,23105,White,Male,,,
40,12,23214,White,Female,,,
40,12,23284,White,Female,,,
40,12,23300,White,Male,,,
0,12,23400,White,Male,,,
40,12,23400,White,Female,,,
60,12,23400,White,Male,,,
40,12,23500,White,Male,,,
38,12,23500,White,Male,,,
40,12,23596,White,Male,,,
40,12,23660,White,Male,,,
40,12,23767,White,Male,,,
40,12,23816,White,Female,,,
40,12,23900,White,Female,,,
40,12,23920,White,Male,,,
40,12,23920,White,Male,,,
40,12,23920,White,Female,,,
38,12,24000,White,Male,,,
40,12,24000,White,Male,,,
50,12,24000,White,Male,,,
38,12,24000,White,Male,,,
40,12,24000,White,Female,,,
40,12,24000,White,Female,,,
40,12,24000,White,Male,,,
40,12,24000,White,Female,,,
40,12,24000,White,Female,,,
40,12,24000,White,Female,,,
36,12,24000,White,Female,,,
46,12,24000,White,Female,,,
40,12,24000,White,Female,,,
40,12,24000,White,Female,,,
40,12,24000,White,Male,,,
43,12,24000,White,Male,,,
40,12,24000,White,Male,,,
40,12,24000,White,Female,,,
0,12,24000,White,Male,,,
40,12,24000,White,Male,,,
40,12,24000,White,Male,,,
40,12,24000,White,Male,,,
40,12,24000,Black,Male,,,
45,12,24000,White,Male,,,
40,12,24000,White,Female,,,
55,12,24000,White,Female,,,
38,12,24000,White,Female,,,
40,12,24000,Black,Female,,,
40,12,24000,White,Male,,,
0,12,24000,White,Male,,,
40,12,24000,Black,Male,,,
40,12,24000,White,Male,,,
40,12,24000,Black,Female,,,
60,12,24000,White,Female,,,
40,12,24000,Black,Male,,,
40,12,24000,White,Female,,,
0,12,24000,White,Female,,,
40,12,24000,White,Male,,,
40,12,24000,White,Female,,,
40,12,24000,White,Female,,,
35,12,24000,White,Female,,,
0,12,24000,Black,Female,,,
35,12,24000,White,Female,,,
40,12,24000,White,Male,,,
40,12,24000,White,Female,,,
40,12,24000,White,Female,,,
50,12,24000,White,Male,,,
42,12,24400,White,Male,,,
45,12,24500,White,Male,,,
45,12,24500,White,Male,,,
40,12,24500,White,Female,,,
40,12,24568,White,Female,,,
40,12,24800,White,Female,,,
40,12,24836,White,Male,,,
40,12,24884,Black,Male,,,
42,12,24950,White,Female,,,
40,12,24960,White,Female,,,
40,12,25000,White,Female,,,
40,12,25000,White,Female,,,
40,12,25000,White,Male,,,
43,12,25000,White,Female,,,
40,12,25000,White,Male,,,
50,12,25000,White,Male,,,
40,12,25000,White,Male,,,
40,12,25000,White,Male,,,
40,12,25000,Black,Female,,,
0,12,25000,White,Female,,,
0,12,25000,White,Male,,,
0,12,25000,White,Female,,,
40,12,25000,Black,Female,,,
40,12,25000,White,Female,,,
40,12,25000,White,Male,,,
40,12,25000,White,Male,,,
40,12,25000,Black,Male,,,
40,12,25000,White,Female,,,
40,12,25000,White,Male,,,
40,12,25000,Black,Female,,,
45,12,25000,White,Male,,,
40,12,25000,White,Female,,,
40,12,25000,Black,Female,,,
40,12,25000,Black,Female,,,
60,12,25000,White,Male,,,
40,12,25000,White,Male,,,
40,12,25000,White,Female,,,
42,12,25000,White,Female,,,
40,12,25000,White,Male,,,
40,12,25000,White,Male,,,
40,12,25000,White,Female,,,
44,12,25000,White,Female,,,
40,12,25000,White,Female,,,
40,12,25000,White,Male,,,
35,12,25000,White,Female,,,
45,12,25000,White,Male,,,
50,12,25000,White,Male,,,
55,12,25000,White,Female,,,
40,12,25000,White,Male,,,
40,12,25000,Black,Male,,,
40,12,25000,White,Female,,,
51,12,25000,White,Male,,,
40,12,25000,White,Female,,,
40,12,25000,White,Female,,,
50,12,25000,White,Male,,,
40,12,25000,White,Female,,,
40,12,25000,White,Female,,,
40,12,25000,White,Female,,,
38,12,25000,White,Female,,,
50,12,25000,White,Male,,,
40,12,25000,Black,Male,,,
40,12,25000,White,Male,,,
38,12,25000,White,Female,,,
40,12,25000,White,Male,,,
57,12,25000,White,Female,,,
40,12,25000,White,Female,,,
40,12,25000,White,Female,,,
65,12,25000,White,Female,,,
40,12,25000,White,Female,,,
40,12,25000,White,Female,,,
40,12,25000,White,Male,,,
40,12,25000,White,Male,,,
40,12,25000,White,Male,,,
45,12,25000,White,Male,,,
37,12,25000,White,Female,,,
43,12,25000,White,Male,,,
0,12,25000,White,Male,,,
40,12,25000,White,Female,,,
40,12,25000,White,Male,,,
40,12,25000,White,Female,,,
40,12,25000,White,Female,,,
0,12,25000,White,Female,,,
60,12,25000,White,Female,,,
40,12,25000,White,Male,,,
40,12,25000,White,Male,,,
51,12,25000,White,Male,,,
40,12,25000,White,Male,,,
42,12,25000,White,Female,,,
40,12,25000,White,Male,,,
40,12,25000,White,Male,,,
40,12,25000,White,Male,,,
50,12,25000,White,Female,,,
45,12,25000,White,Male,,,
40,12,25000,White,Male,,,
40,12,25000,White,Male,,,
40,12,25000,White,Female,,,
46,12,25000,White,Male,,,
40,12,25000,White,Female,,,
40,12,25000,White,Female,,,
40,12,25000,White,Female,,,
40,12,25000,White,Female,,,
40,12,25000,White,Male,,,
40,12,25000,White,Female,,,
48,12,25000,White,Male,,,
40,12,25000,White,Male,,,
36,12,25000,White,Female,,,
40,12,25000,White,Female,,,
45,12,25000,White,Male,,,
40,12,25010,White,Female,,,
40,12,25010,White,Female,,,
40,12,25300,White,Female,,,
38,12,25300,White,Female,,,
40,12,25376,White,Female,,,
40,12,25387,White,Female,,,
45,12,25500,White,Female,,,
40,12,25500,White,Female,,,
40,12,25500,White,Male,,,
60,12,25800,White,Male,,,
40,12,26000,White,Female,,,
38,12,26000,Black,Female,,,
40,12,26000,Black,Female,,,
45,12,26000,White,Male,,,
50,12,26000,White,Female,,,
70,12,26000,White,Male,,,
36,12,26000,White,Male,,,
40,12,26000,White,Male,,,
50,12,26000,White,Female,,,
50,12,26000,White,Female,,,
40,12,26000,White,Male,,,
55,12,26000,White,Male,,,
40,12,26000,Black,Male,,,
54,12,26000,White,Female,,,
50,12,26000,White,Female,,,
40,12,26000,Black,Male,,,
40,12,26000,White,Male,,,
45,12,26000,White,Male,,,
40,12,26000,White,Male,,,
40,12,26000,White,Male,,,
40,12,26000,White,Male,,,
35,12,26000,IndEsk,Male,,,
40,12,26000,Black,Female,,,
35,12,26000,White,Female,,,
45,12,26000,White,Female,,,
40,12,26000,White,Male,,,
45,12,26000,White,Male,,,
62,12,26000,White,Female,,,
40,12,26000,White,Female,,,
40,12,26000,White,Male,,,
43,12,26000,White,Male,,,
40,12,26000,White,Male,,,
40,12,26114,White,Male,,,
60,12,26130,White,Female,,,
58,12,26471,White,Male,,,
40,12,26471,White,Male,,,
43,12,26500,Black,Female,,,
40,12,26700,White,Female,,,
40,12,26880,White,Male,,,
40,12,26992,White,Male,,,
40,12,27000,White,Male,,,
40,12,27000,White,Male,,,
0,12,27000,White,Female,,,
40,12,27000,White,Male,,,
40,12,27000,White,Male,,,
40,12,27000,White,Female,,,
40,12,27000,White,Female,,,
40,12,27000,White,Female,,,
40,12,27000,White,Male,,,
45,12,27000,White,Male,,,
40,12,27000,White,Male,,,
58,12,27000,White,Male,,,
40,12,27000,White,Female,,,
40,12,27000,White,Female,,,
48,12,27000,White,Female,,,
40,12,27000,White,Male,,,
40,12,27000,White,Male,,,
50,12,27000,White,Male,,,
40,12,27000,White,Female,,,
40,12,27000,White,Female,,,
40,12,27000,White,Female,,,
40,12,27000,White,Male,,,
40,12,27000,White,Female,,,
40,12,27000,Black,Female,,,
40,12,27000,White,Male,,,
40,12,27000,AsianPI,Female,,,
40,12,27000,White,Female,,,
